기간	자치구	합계	합계	합계	합계	농업및임업	농업및임업	농업및임업	농업및임업	어업	어업	어업	어업	광업	광업	광업	광업	제조업	제조업	제조업	제조업	전기가스수도사업	전기가스수도사업	전기가스수도사업	전기가스수도사업	건설업	건설업	건설업	건설업	도소매업	도소매업	도소매업	도소매업	숙박및음식점업	숙박및음식점업	숙박및음식점업	숙박및음식점업	운수업	운수업	운수업	운수업	통신업	통신업	통신업	통신업	금융및보험업	금융및보험업	금융및보험업	금융및보험업	부동산업및임대업	부동산업및임대업	부동산업및임대업	부동산업및임대업	사업서비스업	사업서비스업	사업서비스업	사업서비스업	공공행정국방및사회보장행정	공공행정국방및사회보장행정	공공행정국방및사회보장행정	공공행정국방및사회보장행정	교육서비스업	교육서비스업	교육서비스업	교육서비스업	보건및사회복지사업	보건및사회복지사업	보건및사회복지사업	보건및사회복지사업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	기타공공및개인서비스업	기타공공및개인서비스업	기타공공및개인서비스업	기타공공및개인서비스업
2005	성북구	24,135	85,261	46,391	38,870	-	-	-	-	-	-	-	-	-	-	-	-	2,402	9,971	-	-	4	64	-	-	537	3,869	-	-	5,513	14,586	-	-	4,455	11,440	-	-	3,834	6,512	-	-	60	494	-	-	167	1,746	-	-	1,248	2,714	-	-	452	4,557	-	-	65	2,840	-	-	892	12,437	-	-	657	5,362	-	-	998	2,768	-	-	2,851	5,901	-	-
2005	강북구	19,788	62,613	32,573	30,040	-	-	-	-	-	-	-	-	-	-	-	-	1,623	6,931	-	-	7	318	-	-	424	1,374	-	-	4,393	10,395	-	-	4,062	10,287	-	-	3,423	6,339	-	-	37	925	-	-	204	3,670	-	-	851	1,851	-	-	326	2,550	-	-	46	2,207	-	-	572	4,893	-	-	537	3,460	-	-	1,023	2,692	-	-	2,260	4,721	-	-
2005	도봉구	17,388	59,508	34,038	25,470	-	-	-	-	-	-	-	-	1	14	-	-	1,117	5,743	-	-	3	31	-	-	338	1,340	-	-	3,510	10,469	-	-	2,756	7,077	-	-	4,420	10,030	-	-	34	326	-	-	95	1,084	-	-	831	2,858	-	-	238	1,261	-	-	37	2,571	-	-	802	6,897	-	-	481	3,207	-	-	776	2,013	-	-	1,949	4,587	-	-
2005	노원구	25,546	98,207	52,462	45,745	-	-	-	-	-	-	-	-	1	2	-	-	909	4,607	-	-	10	444	-	-	382	1,574	-	-	5,163	15,561	-	-	3,940	12,907	-	-	6,954	12,664	-	-	47	707	-	-	216	3,735	-	-	1,407	5,985	-	-	404	2,044	-	-	55	2,603	-	-	1,385	17,897	-	-	1,013	8,590	-	-	1,136	3,122	-	-	2,524	5,765	-	-
2005	은평구	22,494	72,411	38,231	34,180	1	13	-	-	-	-	-	-	1	1	-	-	1,149	4,716	-	-	2	110	-	-	439	2,322	-	-	5,421	14,083	-	-	3,923	9,947	-	-	4,550	7,968	-	-	30	458	-	-	165	2,833	-	-	1,069	2,186	-	-	319	2,679	-	-	46	4,320	-	-	1,064	7,772	-	-	678	5,152	-	-	1,012	2,674	-	-	2,625	5,177	-	-
2005	서대문구	20,823	85,779	44,572	41,207	-	-	-	-	-	-	-	-	1	3	-	-	995	4,621	-	-	5	548	-	-	384	2,303	-	-	5,003	13,552	-	-	4,492	13,982	-	-	3,633	6,750	-	-	52	783	-	-	215	5,450	-	-	919	2,424	-	-	460	4,856	-	-	50	4,020	-	-	802	9,958	-	-	561	8,634	-	-	914	2,522	-	-	2,337	5,373	-	-
2005	마포구	27,158	153,655	90,333	63,322	1	2	-	-	1	2	-	-	2	105	-	-	2,291	18,614	-	-	9	668	-	-	912	8,966	-	-	6,582	24,583	-	-	4,913	15,640	-	-	3,315	13,101	-	-	134	2,190	-	-	364	8,405	-	-	1,389	5,113	-	-	1,860	25,095	-	-	61	4,198	-	-	937	11,437	-	-	641	3,675	-	-	1,059	4,504	-	-	2,687	7,357	-	-
2005	양천구	24,561	98,933	56,958	41,975	-	-	-	-	-	-	-	-	-	-	-	-	1,464	8,376	-	-	12	647	-	-	685	4,668	-	-	5,550	17,477	-	-	3,575	9,999	-	-	5,108	10,781	-	-	63	1,689	-	-	199	2,759	-	-	1,314	4,102	-	-	749	7,787	-	-	58	3,870	-	-	1,414	11,116	-	-	679	5,694	-	-	1,076	4,451	-	-	2,615	5,517	-	-
2005	강서구	29,146	137,258	81,991	55,267	1	2	-	-	-	-	-	-	-	-	-	-	1,520	10,661	-	-	7	560	-	-	794	7,065	-	-	6,842	27,089	-	-	4,758	14,865	-	-	6,652	28,613	-	-	74	1,125	-	-	214	3,611	-	-	1,363	4,431	-	-	601	8,013	-	-	58	3,625	-	-	1,119	9,891	-	-	772	5,620	-	-	1,304	3,822	-	-	3,067	8,265	-	-
2005	구로구	30,215	143,568	92,516	51,052	1	5	-	-	-	-	-	-	-	-	-	-	4,364	26,137	-	-	6	315	-	-	794	7,441	-	-	9,096	28,401	-	-	3,991	10,116	-	-	4,333	9,033	-	-	104	2,857	-	-	240	3,394	-	-	1,109	4,893	-	-	1,578	26,451	-	-	52	3,438	-	-	769	7,926	-	-	541	4,267	-	-	970	3,410	-	-	2,267	5,484	-	-
2005	금천구	21,227	124,704	82,023	42,681	1	9	-	-	-	-	-	-	1	22	-	-	4,406	47,198	-	-	5	55	-	-	600	4,515	-	-	5,927	20,454	-	-	2,855	7,238	-	-	2,370	6,829	-	-	79	1,528	-	-	115	1,485	-	-	569	1,879	-	-	984	19,144	-	-	30	1,803	-	-	481	4,394	-	-	375	2,182	-	-	679	1,876	-	-	1,750	4,093	-	-
2005	영등포구	38,856	261,492	165,469	96,023	1	1	-	-	1	1	-	-	4	10	-	-	5,395	33,007	-	-	9	1,382	-	-	1,265	13,740	-	-	11,987	46,256	-	-	6,329	20,393	-	-	2,791	9,026	-	-	125	2,082	-	-	684	30,947	-	-	1,558	7,023	-	-	2,324	50,347	-	-	73	6,835	-	-	895	7,603	-	-	712	8,419	-	-	1,476	13,201	-	-	3,227	11,219	-	-
2005	동작구	20,361	91,976	50,282	41,694	-	-	-	-	-	-	-	-	1	10	-	-	1,000	7,878	-	-	9	448	-	-	554	3,639	-	-	5,566	14,795	-	-	3,777	10,260	-	-	2,627	4,016	-	-	41	1,688	-	-	195	3,882	-	-	1,169	3,982	-	-	525	12,931	-	-	55	3,297	-	-	882	11,377	-	-	647	5,714	-	-	974	2,769	-	-	2,339	5,290	-	-
2005	관악구	26,480	95,624	51,473	44,151	1	3	-	-	-	-	-	-	-	-	-	-	1,676	9,163	-	-	4	67	-	-	779	3,899	-	-	5,723	14,865	-	-	5,618	15,871	-	-	4,093	6,063	-	-	61	1,365	-	-	184	2,634	-	-	1,326	2,900	-	-	656	5,816	-	-	60	3,414	-	-	1,085	14,797	-	-	689	4,016	-	-	1,507	4,498	-	-	3,018	6,253	-	-
2005	서초구	36,347	312,911	202,618	110,293	3	72	-	-	2	60	-	-	6	42	-	-	1,894	27,573	-	-	13	259	-	-	2,154	40,770	-	-	11,109	61,093	-	-	5,410	25,402	-	-	1,337	9,093	-	-	151	3,410	-	-	537	10,998	-	-	2,208	14,070	-	-	5,277	75,787	-	-	71	8,181	-	-	1,135	11,094	-	-	921	8,320	-	-	1,291	5,793	-	-	2,828	10,894	-	-
2005	강남구	53,667	544,891	334,268	210,623	3	21	-	-	4	313	-	-	11	91	-	-	2,505	51,830	-	-	27	4,194	-	-	2,523	41,154	-	-	13,307	100,235	-	-	8,681	50,895	-	-	3,204	11,381	-	-	258	6,566	-	-	1,238	30,474	-	-	4,029	30,400	-	-	7,781	143,088	-	-	70	5,036	-	-	1,880	18,570	-	-	1,898	20,021	-	-	2,217	13,299	-	-	4,031	17,323	-	-
2005	송파구	40,400	215,523	131,489	84,034	2	132	-	-	2	79	-	-	7	48	-	-	1,972	15,378	-	-	8	108	-	-	1,830	21,759	-	-	12,644	46,560	-	-	5,885	20,285	-	-	5,330	10,708	-	-	106	2,959	-	-	417	9,292	-	-	2,187	7,997	-	-	1,851	33,757	-	-	72	4,306	-	-	1,566	13,027	-	-	1,024	11,738	-	-	1,804	7,271	-	-	3,693	10,119	-	-
2005	강동구	27,052	98,252	54,963	43,289	-	-	-	-	-	-	-	-	2	12	-	-	1,621	8,302	-	-	10	451	-	-	890	6,289	-	-	6,279	18,917	-	-	4,436	12,531	-	-	5,524	9,863	-	-	49	717	-	-	249	4,331	-	-	1,451	4,380	-	-	541	5,393	-	-	39	2,090	-	-	1,127	9,289	-	-	756	6,443	-	-	1,263	3,135	-	-	2,815	6,109	-	-
