기간	자치구	합계	합계	합계	합계	농업및임업	농업및임업	농업및임업	농업및임업	어업	어업	어업	어업	광업	광업	광업	광업	제조업	제조업	제조업	제조업	전기가스수도사업	전기가스수도사업	전기가스수도사업	전기가스수도사업	건설업	건설업	건설업	건설업	도소매업	도소매업	도소매업	도소매업	숙박및음식점업	숙박및음식점업	숙박및음식점업	숙박및음식점업	운수업	운수업	운수업	운수업	통신업	통신업	통신업	통신업	금융및보험업	금융및보험업	금융및보험업	금융및보험업	부동산업및임대업	부동산업및임대업	부동산업및임대업	부동산업및임대업	사업서비스업	사업서비스업	사업서비스업	사업서비스업	공공행정국방및사회보장행정	공공행정국방및사회보장행정	공공행정국방및사회보장행정	공공행정국방및사회보장행정	교육서비스업	교육서비스업	교육서비스업	교육서비스업	보건및사회복지사업	보건및사회복지사업	보건및사회복지사업	보건및사회복지사업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	기타공공및개인서비스업	기타공공및개인서비스업	기타공공및개인서비스업	기타공공및개인서비스업
2002	성북구	24,980	87,336	47,826	39,510	-	-	-	-	-	-	-	-	-	-	-	-	2,753	13,130	-	-	6	78	-	-	466	2,511	-	-	6,187	15,569	-	-	4,982	12,420	-	-	3,474	6,784	-	-	59	729	-	-	163	2,020	-	-	1,138	2,356	-	-	451	4,196	-	-	69	3,187	-	-	818	10,984	-	-	588	4,478	-	-	975	2,378	-	-	2,851	6,516	-	-
2002	강북구	19,133	59,261	30,955	28,306	-	-	-	-	-	-	-	-	-	-	-	-	1,621	6,759	-	-	7	225	-	-	357	1,253	-	-	4,602	10,751	-	-	4,144	9,774	-	-	2,909	6,115	-	-	28	726	-	-	190	3,941	-	-	786	1,635	-	-	311	1,408	-	-	46	2,821	-	-	616	4,545	-	-	494	2,810	-	-	880	2,097	-	-	2,142	4,401	-	-
2002	도봉구	16,609	57,888	33,913	23,975	-	-	-	-	-	-	-	-	2	15	-	-	1,117	6,761	-	-	2	20	-	-	306	1,253	-	-	3,609	10,605	-	-	2,692	6,459	-	-	4,175	10,265	-	-	29	347	-	-	97	941	-	-	786	2,761	-	-	197	1,220	-	-	38	2,599	-	-	738	6,415	-	-	390	2,566	-	-	672	1,578	-	-	1,759	4,083	-	-
2002	노원구	23,895	94,640	51,150	43,490	-	-	-	-	-	-	-	-	-	-	-	-	971	5,490	-	-	9	495	-	-	345	1,493	-	-	4,506	14,894	-	-	3,814	12,030	-	-	6,700	12,339	-	-	43	574	-	-	240	4,686	-	-	1,366	6,190	-	-	383	2,027	-	-	55	3,517	-	-	1,271	15,085	-	-	842	7,431	-	-	999	2,536	-	-	2,351	5,853	-	-
2002	은평구	22,811	72,347	39,744	32,603	1	12	-	-	-	-	-	-	1	2	-	-	1,333	5,618	-	-	6	145	-	-	522	2,482	-	-	5,936	15,044	-	-	4,266	10,200	-	-	4,132	9,445	-	-	28	656	-	-	175	2,590	-	-	926	1,759	-	-	333	1,731	-	-	56	4,300	-	-	962	7,017	-	-	591	4,073	-	-	918	2,017	-	-	2,625	5,256	-	-
2002	서대문구	22,563	92,073	50,508	41,565	-	-	-	-	-	-	-	-	-	-	-	-	1,195	5,985	-	-	7	370	-	-	431	2,609	-	-	5,660	15,323	-	-	4,977	15,028	-	-	3,662	6,908	-	-	46	1,111	-	-	266	7,913	-	-	934	2,467	-	-	527	4,306	-	-	55	5,136	-	-	767	8,688	-	-	542	7,319	-	-	1,026	2,684	-	-	2,468	6,226	-	-
2002	마포구	24,701	149,094	90,804	58,290	-	-	-	-	2	21	-	-	2	85	-	-	2,341	29,347	-	-	8	564	-	-	763	9,044	-	-	6,054	24,958	-	-	4,745	15,154	-	-	3,067	12,273	-	-	84	2,798	-	-	302	9,252	-	-	1,187	4,112	-	-	1,348	16,334	-	-	58	3,071	-	-	790	8,470	-	-	575	3,141	-	-	921	3,552	-	-	2,454	6,918	-	-
2002	양천구	24,826	101,358	59,332	42,026	-	-	-	-	-	-	-	-	1	5	-	-	1,814	10,139	-	-	11	567	-	-	753	6,794	-	-	5,905	19,411	-	-	3,844	10,648	-	-	4,849	11,703	-	-	66	2,086	-	-	199	3,236	-	-	1,210	4,121	-	-	704	5,233	-	-	58	3,508	-	-	1,218	9,724	-	-	589	4,879	-	-	1,015	3,501	-	-	2,590	5,803	-	-
2002	강서구	28,304	133,630	79,673	53,957	-	-	-	-	-	-	-	-	-	-	-	-	1,816	13,876	-	-	12	420	-	-	645	4,998	-	-	6,592	23,908	-	-	4,923	15,209	-	-	6,355	29,797	-	-	73	1,316	-	-	221	4,176	-	-	1,281	4,316	-	-	625	9,052	-	-	57	2,523	-	-	1,043	9,221	-	-	641	4,254	-	-	1,117	2,914	-	-	2,903	7,650	-	-
2002	구로구	29,084	117,603	76,721	40,882	-	-	-	-	-	-	-	-	1	33	-	-	4,550	27,638	-	-	8	344	-	-	696	6,514	-	-	9,270	26,170	-	-	4,202	10,104	-	-	4,077	8,451	-	-	63	770	-	-	210	3,348	-	-	1,018	3,276	-	-	780	9,225	-	-	50	3,738	-	-	691	6,655	-	-	497	3,671	-	-	836	2,140	-	-	2,135	5,526	-	-
2002	금천구	19,505	108,273	67,356	40,917	-	-	-	-	-	-	-	-	1	26	-	-	3,828	50,535	-	-	4	61	-	-	489	4,049	-	-	5,627	17,597	-	-	3,063	7,401	-	-	2,180	6,249	-	-	44	1,065	-	-	108	1,251	-	-	588	1,574	-	-	496	5,698	-	-	31	1,745	-	-	439	3,852	-	-	328	1,858	-	-	584	1,543	-	-	1,695	3,769	-	-
2002	영등포구	39,239	284,461	187,012	97,449	2	5	-	-	-	-	-	-	5	22	-	-	5,172	38,161	-	-	11	863	-	-	1,131	17,609	-	-	12,263	49,910	-	-	6,660	20,380	-	-	3,690	11,136	-	-	92	1,938	-	-	635	44,308	-	-	1,374	8,210	-	-	2,191	48,339	-	-	63	6,849	-	-	831	6,861	-	-	663	7,932	-	-	1,305	11,564	-	-	3,151	10,374	-	-
2002	동작구	19,789	85,857	46,397	39,460	1	1	-	-	-	-	-	-	1	19	-	-	1,095	7,833	-	-	9	457	-	-	462	3,490	-	-	6,032	16,816	-	-	3,719	9,692	-	-	2,065	3,578	-	-	37	1,668	-	-	199	5,045	-	-	1,095	3,225	-	-	488	12,321	-	-	52	2,893	-	-	830	8,089	-	-	557	3,512	-	-	904	2,360	-	-	2,243	4,858	-	-
2002	관악구	27,183	104,744	57,813	46,931	-	-	-	-	-	-	-	-	1	16	-	-	2,104	12,447	-	-	3	30	-	-	826	6,041	-	-	6,079	16,512	-	-	5,771	16,126	-	-	3,981	6,499	-	-	79	1,567	-	-	223	2,922	-	-	1,363	2,913	-	-	775	9,339	-	-	62	2,905	-	-	988	13,702	-	-	661	3,406	-	-	1,377	3,869	-	-	2,890	6,450	-	-
2002	서초구	36,427	289,442	190,731	98,711	7	83	-	-	2	37	-	-	5	30	-	-	2,369	31,634	-	-	10	226	-	-	2,235	32,629	-	-	11,595	66,087	-	-	5,317	23,342	-	-	1,622	10,658	-	-	152	4,849	-	-	510	10,766	-	-	1,884	10,207	-	-	4,904	58,048	-	-	66	8,518	-	-	1,010	9,572	-	-	786	6,561	-	-	1,217	5,889	-	-	2,736	10,306	-	-
2002	강남구	50,312	517,603	319,007	198,596	5	30	-	-	3	67	-	-	9	127	-	-	2,913	62,386	-	-	20	3,541	-	-	2,463	34,769	-	-	14,074	114,557	-	-	8,235	45,859	-	-	2,093	11,934	-	-	239	10,577	-	-	1,172	30,454	-	-	3,232	22,652	-	-	7,106	119,622	-	-	68	4,482	-	-	1,541	14,873	-	-	1,529	15,713	-	-	1,877	11,237	-	-	3,733	14,723	-	-
2002	송파구	39,349	206,722	127,854	78,868	4	111	-	-	2	101	-	-	5	68	-	-	2,371	21,128	-	-	11	101	-	-	1,752	22,476	-	-	13,078	48,264	-	-	6,043	20,765	-	-	4,260	10,665	-	-	96	1,921	-	-	395	8,527	-	-	1,992	7,632	-	-	1,644	21,294	-	-	71	4,552	-	-	1,518	12,891	-	-	878	9,658	-	-	1,586	5,178	-	-	3,643	11,390	-	-
2002	강동구	28,251	101,795	56,029	45,766	1	21	-	-	-	-	-	-	-	-	-	-	1,955	10,379	-	-	11	477	-	-	827	5,054	-	-	6,796	22,109	-	-	4,980	13,777	-	-	5,582	10,205	-	-	48	740	-	-	260	4,253	-	-	1,450	4,314	-	-	523	4,768	-	-	51	2,271	-	-	1,114	8,795	-	-	650	5,710	-	-	1,167	2,811	-	-	2,836	6,111	-	-
